"","salienceData.caseId","salience.est","salience.sd","early.salience.est","early.salience.sd","probit.salience.est","probit.salience.sd"
"2110","1969-095",-0.46287900142726,0.834822173647033,-0.325805697643094,0.898289580357893,-0.590868012087315,0.782122314979921
"2111","1969-096",1.11529293693251,0.571885820038134,0.379971670019512,0.836229757967385,1.40701351314832,0.517084493906743
"2112","1969-097",-0.461274230218406,0.832048871499972,-0.348648530835861,0.88822268798663,-0.591022730597849,0.779249680325681
"2113","1969-098",0.608369166802406,0.677293383743844,0.414120557977203,0.817942398006195,0.796148760867812,0.566424318004035
"2114","1969-099",-0.482066880076037,0.860318325235277,-0.30233745506557,0.879163506714628,-0.594511874848075,0.751339242876984
"2115","1969-100",0.753062138857076,0.656439587815612,0.581396012385802,0.78943988891936,1.04386496505468,0.54863473527611
"2116","1969-101",0.809757841062526,0.641243912403116,-0.293665470042997,0.897157608429494,0.860312273991605,0.522246560682032
"2117","1969-102",0.33314692014685,0.7304177961061,0.610159180444666,0.781179114575561,0.548128890006357,0.585259734159891
"2118","1969-103",0.614015541440596,0.668718016989219,0.335167900108312,0.807184459691861,0.8364850116473,0.579003851511642
"2119","1969-104",0.431301775793724,0.703541353697072,0.797845526305464,0.753774038098048,0.479270094722394,0.589791490955725
"2120","1969-105",-0.483151454072742,0.837609945010287,-0.28561817485,0.873417775046106,-0.601898987742431,0.792749287531947
"2121","1969-106",-0.464988937280826,0.848300700724873,-0.314313113151062,0.892390167745049,-0.580673304729496,0.783859897376029
"2122","1969-107",0.104911218261235,0.730378252133588,0.36574938527735,0.803235905309857,0.285799053807243,0.627026771513468
"2123","1969-108",0.321810495311192,0.716575579344725,-0.0917876753863324,0.873234037163141,0.556135764197251,0.576124383654095
"2124","1969-109",0.598517705382295,0.687614369544371,0.367796905672073,0.821190867184659,0.841838754039603,0.562161035679216
"2125","1969-110",0.103911931467749,0.753043559169956,0.372104246353013,0.814952575023773,0.282445350610092,0.609560773725245
"2126","1969-111",-0.472789804501019,0.843531804336928,-0.309828574874353,0.890497574471103,-0.58510160121432,0.774952065299417
"2127","1969-112",0.587276855284205,0.682875019515442,0.369801665469765,0.818813605530624,0.83618622302529,0.586391324129509
"2128","1969-113",-0.496917218860416,0.844447519449547,-0.293180667848443,0.868270563503551,-0.602972738275514,0.769092330955688
"2129","1969-114",0.120310576480276,0.756803036822919,-0.310530259921064,0.900933091105417,0.250634995717395,0.614052226947074
"2130","1969-115",0.812154847099823,0.634232964555414,0.682710448295076,0.783947956469919,1.18215789150524,0.489777517844886
"2131","1969-116",-0.443132507006738,0.845479022611796,-0.322124942736456,0.879032361780433,-0.612394313417674,0.807811381581384
"2132","1969-117",0.319141898827296,0.741912157434611,-0.0541641739497535,0.869859877023833,0.551217564935151,0.580667743758945
"2133","1969-118",0.142449538005366,0.765061928563341,-0.298074799360508,0.894806344893786,0.248311954395486,0.614259143061852
"2134","1969-119",0.133607297073183,0.762337285377328,-0.284445379494994,0.863989858381192,0.261993678874565,0.613517407986147
"2135","1969-120",-0.465799788213827,0.850856504117021,-0.311729762560729,0.887200700538526,-0.613099362260499,0.79552703041214
"2136","1969-121",3.41046145907128,0.236076106016135,3.63704367878305,0.282913313262888,3.63989351912396,0.522690453930805
"2137","1969-122",-0.465517356424803,0.835734183269604,-0.310043289895368,0.905070686824407,-0.63106637894767,0.779228581653861
"2138","1969-123",0.130116573586331,0.762655445507284,0.37039287106182,0.792269588377388,0.258662939842517,0.621430109705063
"2139","1969-124",-0.497784215210035,0.839679697943062,-0.290313261495094,0.896371377898621,-0.618274283738077,0.775805205720268
"2140","1969-125",-0.494092031248441,0.843948630672144,-0.325840414215523,0.888559891398456,-0.578239418577031,0.790410808829001
"2141","1969-126",-0.471466456680967,0.83375803848315,-0.273073661506271,0.887450479912097,-0.578506616864915,0.785588476284341
"2142","1969-127",0.127266081802951,0.746171774804704,0.396190894695669,0.809899286329361,0.281708338893709,0.636872702524466
"2143","1969-128",0.13321273138215,0.754700990139141,0.375699122376819,0.812663162241596,0.314570782437678,0.609202341872565
"2144","1969-129",-0.498567181513617,0.848321749765134,-0.332441919873048,0.898220954521488,-0.604291413546533,0.781429588923867
"2145","1969-130",-0.423221764620119,0.803377928605385,-0.303840537060955,0.905540849806733,-0.623064689574201,0.758417599903522
"2146","1969-131",-0.510278417424021,0.835017371423526,-0.322761048705951,0.883058123801247,-0.589032263101776,0.787213537530327
"2147","1969-132",-0.47053987847928,0.824842136175851,-0.313942078742571,0.872503784869879,-0.619471061131935,0.789541012098675
"2148","1969-133",-0.459627042003466,0.838515363522479,-0.312354200479356,0.912334554985077,-0.588328157669622,0.78376625423148
"2149","1969-134",-0.456517235088079,0.846607609272513,-0.296382877311607,0.88474320482147,-0.603022814292834,0.774859366357077
"2150","1969-135",-0.465034342877937,0.832620942610586,-0.29615160665636,0.872172620091605,-0.628789236375193,0.781483755936897
"2151","1969-136",0.413453999930577,0.70817200890093,-0.319346139395335,0.888049604419985,0.411232447702642,0.59081782753887
"2152","1969-137",-0.443222089851708,0.847997272500527,-0.33561436041496,0.903334071434872,-0.590192498799113,0.769801175456606
"2153","1969-138",-0.466359287205464,0.85914384046961,-0.305274473546383,0.893296820235699,-0.612709258599521,0.772780374306202
"2154","1969-139",-0.49115918200891,0.841423494576597,-0.322688915544227,0.896578111772783,-0.610183433454639,0.776932253008795
"2155","1969-140",0.877626205987683,0.636240099156697,-0.30931388037479,0.891841383512087,0.58879279177861,0.540336280185111
"2156","1969-141",-0.476517577301016,0.829289447578187,-0.308205713837748,0.906355647301319,-0.631537781123322,0.777065235736667
"2157","1970-001",-0.486648609427713,0.825927569432481,-0.266929118027877,0.880035067389577,-0.549168376201949,0.798526198992178
"2158","1970-002",-0.484194080797962,0.816612911262106,-0.250850373503227,0.874948859365757,-0.572066461437942,0.76333998754064
"2159","1970-003",-0.476940883158677,0.845649847149977,-0.255329259311716,0.906221731213792,-0.5934995287071,0.762120909332368
"2160","1970-004",-0.509024044593144,0.809239853779103,-0.274439396384097,0.86962376388009,-0.600913291172906,0.785769443080483
"2161","1970-005",-0.480811102409487,0.82593649571755,-0.289117170198384,0.889904613237715,-0.556921366012811,0.791711673485469
"2162","1970-006",-0.468524063977586,0.837912300995589,-0.26399210619818,0.896710789038399,-0.546789508150618,0.774161269551753
"2163","1970-007",0.0874089976903488,0.732108919270934,-0.246036230882087,0.886582228898922,0.303373313861911,0.610327375436904
"2164","1970-008",-0.472572943386752,0.818607445313604,-0.231716510232016,0.876063563719004,-0.571659083607448,0.782187368809514
"2165","1970-009",-0.489827516332988,0.825064481857913,-0.299125378597691,0.879213155040737,-0.562166023442502,0.774659858118555
"2166","1970-010",-0.462257326038323,0.829466093599635,-0.260113656405042,0.890398438813878,-0.569817053559477,0.78356681054226
"2167","1970-011",-0.49319082484157,0.823124525743756,-0.249055389922786,0.884005029580021,-0.545370852461305,0.790157859155444
"2168","1970-012",-0.475569135235156,0.83235567958057,-0.26997597350828,0.900988070314795,-0.579962743430244,0.768089175296503
"2169","1970-013",-0.470935905039414,0.820900191674822,-0.216435908283265,0.893459969122118,-0.560561760188387,0.784297492666749
"2170","1970-014",1.07784912379931,0.551210253910238,-0.251723601444836,0.912450324777185,0.820169335397836,0.521751088512683
"2171","1970-016",-0.501021716866709,0.842392347191947,-0.270529300156152,0.904321484995461,-0.574511330750505,0.778340789903484
"2172","1970-017",0.301011500832811,0.716515418729484,0.620563849691818,0.773296270781768,0.607644273404833,0.563298669799982
"2173","1970-018",0.515285995581764,0.683575640826389,0.0236773790224715,0.86685181979588,0.610408181821473,0.563500822696824
"2174","1970-019",-0.472670091665222,0.83292015922143,-0.30123442985802,0.89814894544161,-0.586594327862308,0.768752930748576
"2175","1970-020",-0.481683525763778,0.831610397967225,-0.267279480753482,0.886635180902705,-0.584175423890672,0.778666909960412
"2176","1970-021",0.279701394199231,0.716857965747746,0.637491126787424,0.807161853196026,0.593461481497048,0.568129712723761
"2177","1970-022",0.090812564539938,0.737044273073749,0.464455747216402,0.787410243650187,0.346675380105926,0.596545192928609
"2178","1970-023",-0.496705633523526,0.825700274412877,-0.278905232974946,0.893587458144261,-0.553957744721287,0.775047314030398
"2179","1970-024",1.15652669879714,0.540292577318827,0.458042699899173,0.831322083379455,1.35254004160084,0.462269570155546
"2180","1970-025",-0.500875544274423,0.832009195670347,-0.253705698299423,0.91714329667979,-0.55858650898231,0.791926076898808
"2181","1970-026",-0.464723743213132,0.802690558821393,-0.292400774553224,0.89122793895477,-0.591932046452031,0.769763001826711
"2182","1970-027",-0.480988101902222,0.851140481015716,-0.267364070245237,0.890683397440443,-0.59409911162622,0.781287684639015
"2183","1970-028",0.108695183905241,0.750892823520287,-0.22470615680867,0.888879359994054,0.280870176645861,0.600936060804281
"2184","1970-029",1.40092425207437,0.472001683556182,0.447084012468216,0.816363868862407,1.68021090661452,0.467995080327226
"2185","1970-030",-0.500243457832173,0.796090912546183,-0.25370469866491,0.885503242478884,-0.5673593123517,0.76604024872085
"2186","1970-031",-0.49478940524122,0.811788406121017,-0.282948955948471,0.884306535953452,-0.565202135150096,0.806519795158633
"2187","1970-032",0.911042570238756,0.588005022928247,0.719385141524594,0.77752601943049,1.00951850265298,0.483422289982764
"2188","1970-033",1.59968569238212,0.444197079929123,1.41918308615037,0.655998957434169,1.2129098915993,0.479587501871143
"2189","1970-034",-0.477868336506111,0.82364513551237,-0.268644075251052,0.887796555564227,-0.584128163593379,0.793000275739146
"2190","1970-035",-0.503147984014889,0.827381696569509,-0.283990086249381,0.902351985220791,-0.569129891895574,0.770649829744957
"2191","1970-036",1.58300343022872,0.460061424377965,2.03610884681213,0.534650028503894,1.25081904448447,0.49215153417225
"2192","1970-037",0.784075656263654,0.617405821439417,0.767418688366413,0.757134643433234,0.692209978638929,0.553042812924239
"2193","1970-038",-0.256710922553492,0.798101574596247,-0.00993427869696875,0.889371521228768,-0.0947882119454117,0.713349800497913
"2194","1970-039",-0.475249931400789,0.815649524223873,-0.246914697726067,0.896418468911386,-0.577569774539767,0.780465191955186
"2195","1970-040",0.0747917565909994,0.750119868186044,-0.259865005399841,0.885014860944936,0.28516948841444,0.595718029602556
"2196","1970-041",-0.49739334938291,0.820832070871007,-0.276404367126252,0.934093692375825,-0.52681011183652,0.770169956289112
"2197","1970-042",0.127115113039178,0.735241907038238,-0.227801148490709,0.889421512438517,0.290698917809271,0.612798456380718
"2198","1970-043",0.301600672780227,0.70629388001469,0.625372966333517,0.786491486326644,0.623639291071314,0.541433659648149
"2199","1970-044",-0.484535361264288,0.821996570752247,-0.240889590859893,0.885152684452802,-0.54010631890754,0.768615583481036
"2200","1970-045",0.564435075539427,0.659900164986474,0.456477679360091,0.822493020361298,0.841467244365278,0.536533978641323
"2201","1970-046",-0.489025719588433,0.82956552280752,-0.251148730035991,0.889288021093416,-0.578127746379085,0.784968368764534
"2202","1970-047",-0.459335284630369,0.807481659915491,-0.284141439852388,0.871563518889961,-0.563817810710859,0.796345136363525
"2203","1970-048",3.08231119840645,0.234500288947185,-0.229764749181411,0.877639643660218,0.983061035293172,0.48812557998523
"2204","1970-049",-0.232276224880381,0.790519548398261,-0.00324999890954984,0.876814530274405,-0.0761305443221487,0.697105617143823
"2205","1970-050",0.0959184422690969,0.734578564427369,0.42314902025915,0.812519613942598,0.319563797103259,0.59876562508025
"2206","1970-051",0.105358917375156,0.71584887645155,-0.274730119663647,0.882318139213668,0.285584001216016,0.616257697008645
"2207","1970-052",0.307743653890109,0.709532190210891,-0.00649179890136348,0.844235619339183,0.565536021276378,0.588521872468418
"2208","1970-053",-0.516512242897917,0.817288510420292,-0.287831472099773,0.890101000774206,-0.546492977017949,0.772335148846913
"2209","1970-054",1.79447900261222,0.401450601367046,1.45769332963002,0.653499552963043,1.57788241256516,0.436709166553286
"2210","1970-055",-0.499699980419549,0.852548997567366,-0.318347732091517,0.919354297415206,-0.556714360832245,0.757153340992074
"2211","1970-056",0.546083766111019,0.673646353447471,0.448785199711687,0.835948301909295,0.848994324863688,0.537920459139756
"2212","1970-057",-0.492243146823223,0.833289751925875,-0.235817591385198,0.875692423233619,-0.555511934001627,0.781529924006195
"2213","1970-058",-0.491546432463263,0.815102318709655,-0.271029778417702,0.880716465542442,-0.560954520795129,0.774823369125795
"2214","1970-059",-0.479006958482417,0.816464554322018,-0.258013881241129,0.920050222058857,-0.577046613441826,0.783235250936507
"2215","1970-060",1.19637418435304,0.537259682400919,-0.257920748260105,0.911292426604095,0.829040305505912,0.521641182372034
"2216","1970-061",-0.503639519084074,0.839733654559502,-0.274639828481585,0.884386022314283,-0.55799457576679,0.782385726584649
"2217","1970-062",0.0918171609971447,0.771467707584742,0.450796218623737,0.831007884575573,0.354562532837879,0.597036358199329
"2218","1970-063",-0.517781633933918,0.813119511327107,-0.265287778885526,0.880157243294452,-0.564180546894815,0.792742251222386
"2219","1970-064",-0.50109998338638,0.829739597548187,-0.249305250684071,0.888647876605705,-0.557515268090175,0.790003123267086
"2220","1970-065",-0.490200601926989,0.842750607184596,-0.245575004336031,0.890970007108479,-0.562054658489374,0.774028717890754
"2221","1970-066",-0.509783340937258,0.839632526165344,-0.256036041060569,0.9006174199531,-0.564603393396236,0.770516053723602
"2222","1970-067",-0.499547285496657,0.82696114359923,-0.278022445088033,0.896217972368752,-0.545079628356046,0.776268020263655
"2223","1970-068",0.573089866465255,0.647961829444612,0.432827367890666,0.818344883599536,0.844394271772155,0.53846605934508
"2224","1970-069",-0.477654862625435,0.828356007566111,-0.285506311237389,0.886000566472271,-0.580468769450241,0.79102495910968
"2225","1970-070",-0.497447636446516,0.862765090288052,-0.259735928506048,0.881679326573729,-0.54826917430244,0.765182878053674
"2226","1970-071",-0.508857348548076,0.831638312428437,-0.287624609378129,0.907038141610246,-0.55986449838271,0.776376625355193
"2227","1970-072",0.725563762836965,0.631281424474032,0.712772969643196,0.758583095266615,0.758491599115404,0.541311507251542
"2228","1970-073",-0.482668753885517,0.825239644703747,-0.274055644821698,0.865550101772986,-0.587053710898525,0.778151426117964
"2229","1970-074",-0.494010474439129,0.829557100185826,-0.243593336757531,0.887869052077457,-0.591036613047954,0.795586415348168
"2230","1970-075",-0.465507176356947,0.818452575872913,-0.276315505735586,0.879541691250013,-0.548621747854638,0.78069494456857
"2231","1970-076",-0.497301582828123,0.844251024777595,-0.249792738744508,0.893083389924433,-0.566588312835085,0.768996923914596
"2232","1970-077",-0.479196865949589,0.806317878862717,-0.262243495420938,0.904765585025654,-0.565212537225987,0.789731800353241
"2233","1970-078",-0.466985066730676,0.832944522268973,-0.222620759812109,0.905805588043736,-0.567384395768469,0.776146493033328
"2234","1970-079",0.105339606829662,0.748346911446222,-0.310189467504181,0.901955930940453,0.304610068503238,0.607893586941453
"2235","1970-080",-0.472053843745741,0.831488898410255,-0.266285772856458,0.88852985730338,-0.564945294754054,0.79219979919005
"2236","1970-081",-0.476709270407314,0.839919476899667,-0.275803255132315,0.907509276983452,-0.548634038634762,0.762706130641195
"2237","1970-082",2.26432197912908,0.314137072836445,0.789266414371223,0.750184626895769,1.81345922417283,0.442035808572761
"2238","1970-083",-0.244887176496743,0.777751780834891,0.0184733008581115,0.864818013399836,-0.0744029213963578,0.681677700720722
"2239","1970-084",-0.517497678859937,0.837898883586876,-0.257200577496687,0.894793623135246,-0.565882788654841,0.760327095716207
"2240","1970-085",-0.472836699245231,0.83425049898185,-0.296950132633234,0.882749881117608,-0.579842414430236,0.796172759677819
"2241","1970-086",0.370516757685152,0.708837200958864,0.724362993010714,0.775307102453566,0.124487552410863,0.64192478676964
"2242","1970-087",-0.488346023326017,0.822603892365887,-0.272550089666046,0.883223038453185,-0.544128268276133,0.76351738759227
"2243","1970-088",-0.46574714978537,0.824180919978915,-0.246064877557885,0.891084095702139,-0.564402445270818,0.784533421504837
